coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
PAX Gold,PAXG,123,1947.5245429876327,1887.9349156082671,-0.03059762589073778,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,148,15,5
PAX Gold,PAXG,123,1947.5245429876327,1918.1008552396663,-0.015108250036648285,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,148,16,5
PAX Gold,PAXG,123,1947.5245429876327,1902.1568272564168,-0.023295067522804525,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,148,17,5
Dash,DASH,63,31.01663838691132,31.397663198956824,0.012284529589972948,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,149,2,5
OMG Network,OMG,82,0.6277720210372103,0.6201732111443956,-0.012104409942099492,-0.8805174338994585,1,24,11/7/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,149,8,2
Conflux Network,CFX,138,0.16900620930702082,0.16963015646388319,0.0036918593667105704,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,149,1,4
Conflux Network,CFX,138,0.16900620930702082,0.1680433150822174,-0.0056973896329109985,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,149,2,4
Conflux Network,CFX,138,0.16900620930702082,0.11853093564505246,-0.29865928517616613,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,149,29,4
Conflux Network,CFX,138,0.16900620930702082,0.11733430890263476,-0.3057396566449083,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,150,22,6
Conflux Network,CFX,138,0.16900620930702082,0.11809494571355869,-0.3012390124730594,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,150,28,6
Alien Worlds,_TLM,146,0.012980720232085106,0.012857175047349585,-0.009517590898396211,-1.1511174440373808,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,151,1,2
MOBOX,MBOX,174,0.283995785146331,0.27900794764366954,-0.01756306876206426,-1.2053378293038572,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,151,1,2
PAX Gold,PAXG,123,1947.5245429876327,1959.4590874257094,0.00612805855569265,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,1,8
PAX Gold,PAXG,123,1947.5245429876327,1960.2598409175023,0.006539223331343935,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,2,8
PAX Gold,PAXG,123,1947.5245429876327,1988.9799414848874,0.021286200806311495,-1000000,0.875,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,3,8
PAX Gold,PAXG,123,1947.5245429876327,1980.1474189811438,0.016750944736986684,-1000000,0.875,24,11/7/2023 12:00 PM,12:00:00,11/11/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,4,8
PAX Gold,PAXG,123,1947.5245429876327,1970.509077829816,0.011801923074573173,-1000000,0.875,24,11/7/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,5,8
PAX Gold,PAXG,123,1947.5245429876327,1964.1469735614548,0.008535158457270153,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,6,8
PAX Gold,PAXG,123,1947.5245429876327,1966.5696095372643,0.00977911504027329,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,7,8
PAX Gold,PAXG,123,1947.5245429876327,1966.8952981753957,0.009946347150032286,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,8,8
PAX Gold,PAXG,123,1947.5245429876327,1978.5424182592963,0.01592682124769529,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,9,8
PAX Gold,PAXG,123,1947.5245429876327,1982.87450260529,0.01815122676884373,-1000000,0.875,24,11/7/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,10,8
PAX Gold,PAXG,123,1947.5245429876327,1971.8522556415705,0.012491607739442134,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,11,8
PAX Gold,PAXG,123,1947.5245429876327,1967.4693343520707,0.010241098853543296,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,12,8
PAX Gold,PAXG,123,1947.5245429876327,1967.5717757731654,0.010293699690571811,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,13,8
PAX Gold,PAXG,123,1947.5245429876327,1980.2841362418935,0.016821145269884763,-1000000,0.875,24,11/7/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,15,8
aelf,ELF,145,0.36216819954817964,0.3638639810562302,0.00468230372011158,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,151,1,4
Algorand,ALGO,14,0.1234486328674856,0.12102576300273789,-0.019626542704191063,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,152,1,6
The Sandbox,SAND,27,0.3907876527774372,0.3862160887227878,-0.0116983328980792,-1.135630097494088,1,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,3,2
Klaytn,_KLAY,34,0.14210850323258536,0.13985698426537865,-0.015843661118024044,-1.2250090864895256,1,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,3,2
Conflux Network,CFX,138,0.16900620930702082,0.1749690749335365,0.03528193224950327,-0.9027997477141547,1,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,3,2
The Graph,GRT,37,0.13795234866818645,0.15214284941012565,0.10286523483606125,-0.490391078365637,1,24,11/7/2023 12:00 PM,12:00:00,11/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,4,2
Horizen,ZEN,86,11.059191589002555,11.174012112228374,0.010382361341854107,-0.9088380166644667,1,24,11/7/2023 12:00 PM,12:00:00,11/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,4,2
Perpetual Protocol,PERP,100,0.6303149334624554,0.6323109146415845,0.0031666411077471146,-0.9784198775790005,1,24,11/7/2023 12:00 PM,12:00:00,11/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,4,2
Marlin,POND,152,0.010557669120956285,0.01062860185405536,0.006718597853978769,-0.946444689219623,1,24,11/7/2023 12:00 PM,12:00:00,11/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,4,2
Synthetix,SNX,68,2.491212341366181,2.478016912389769,-0.0052967901440210685,-1.0303814792728694,1,24,11/7/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,5,2
Alchemy Pay,ACH,139,0.02124865272681226,0.020667678949025665,-0.02734167597616688,-1.1047778359098461,1,24,11/7/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,5,2
Aave,AAVE,38,97.62011480395802,98.62285348054158,0.010271844881531544,-0.9495305447709411,1,24,11/7/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,6,2
Waves,WAVES,61,2.003227681216731,1.9692822914692771,-0.016945347783351217,-1.0949960185789092,1,24,11/7/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,6,2
Dash,DASH,63,31.01663838691132,31.55491389538737,0.017354411582629625,-0.8177361057464442,1,24,11/7/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,6,2
Ontology Gas,ONG,176,0.3759793789465045,0.44901837878386164,0.19426331316896328,0.6148883786951136,1,24,11/7/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,6,2
Stellar,XLM,21,0.1268551821368335,0.13524497352883644,0.06613676517332356,-0.3998249844313676,1,24,11/7/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,7,2
Dusk Network,DUSK,130,0.13384641534179265,0.13853072604481012,0.034997655268208305,-0.833053779647138,1,24,11/7/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,7,2
Alchemix,ALCX,119,15.358840023760264,15.575369490384835,0.014098035156925759,-0.867439131591939,1,24,11/7/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,8,2
Spell Token,SPELL,136,0.000525297168918529,0.0005295926576601922,0.008177254696625669,-0.9429333571883445,1,24,11/7/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,8,2
Ardor,ARDR,147,0.08767283871785943,0.09192831752348954,0.04853816607130401,-0.6729231001477505,1,24,11/7/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,8,2
Bitcoin,BTC,0,34668.99067836677,35417.69754585442,0.021595865724318264,-0.8905754256723094,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
Internet Computer,ICP,22,4.143191450609709,4.625181766317226,0.11633310250159634,-0.04923747110987764,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
Tezos,XTZ,32,0.8327879306582524,0.916191076246077,0.10014932075432581,0.1840831498386435,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
EOS,EOS,40,0.6905759832783438,0.7553136310945764,0.09374442405150862,0.09606518857415614,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
Ankr Network,ANKR,78,0.024222374602814154,0.02596124217866812,0.07178765931775932,-0.4132006285381157,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
DigiByte,DGB,108,0.00753482701607257,0.007600908140844305,0.00877009181906585,-0.8583675539549293,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
Numeraire,NMR,158,14.296055282636189,14.936375548638381,0.04478999649504134,-0.6051908119717853,1,24,11/7/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,9,2
Shiba Inu,SHIB,10,8.214704311360704E-06,8.473194543297767E-06,0.03146677252638019,-0.7328011927852429,1,24,11/7/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,10,2
Alchemy Pay,ACH,139,0.02124865272681226,0.02332199224613318,0.09757510492440358,-0.5952039138501102,1,24,11/7/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,10,2
ICON Project,ICX,83,0.22861235081707448,0.24908843531317643,0.08956683408800603,-0.5702044734744747,1,24,11/7/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,11,2
Reserve Rights,RSR,117,0.002453536141340404,0.0029908224341525665,0.21898446236811298,0.5437137982859066,1,24,11/7/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,11,2
Bitcoin,BTC,0,34668.99067836677,35283.093271715516,0.017713310406003435,-0.933241779851785,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,12,2
OMG Network,OMG,82,0.6277720210372103,0.7316779223802912,0.16551534292880188,-0.21244126454867718,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,12,2
Band Protocol,BAND,140,1.5613216258778322,1.5357250183765396,-0.016394192635935112,-1.0297060483314489,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,12,2
Kyber Network Crystal v2,KNC,170,0.780457817058938,0.8265056272780892,0.0590010237743237,-0.5752353262570211,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,12,2
My Neighbor Alice,ALICE,173,0.9370423481095449,1.0663140423211037,0.13795715260079833,-0.3587601767776455,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,153,12,2
Bitcoin,BTC,0,34668.99067836677,34317.87990544457,-0.010127516436216566,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,3,5
OMG Network,OMG,82,0.6277720210372103,0.6316591192500239,0.006191894640973805,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,1,5
PAX Gold,PAXG,123,1947.5245429876327,1952.7074681236093,0.0026612887394095175,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,1,12
PAX Gold,PAXG,123,1947.5245429876327,1948.0453619315927,0.0002674261260713351,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,2,12
PAX Gold,PAXG,123,1947.5245429876327,1999.423227582187,0.026648539440195407,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,10,10
PAX Gold,PAXG,123,1947.5245429876327,2007.8257599399342,0.030963007459611003,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,11,10
PAX Gold,PAXG,123,1947.5245429876327,2003.7416989579121,0.028865955077535865,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,153,15,10
Bitcoin,BTC,0,34668.99067836677,40471.778980025345,0.1673769033397179,-0.46292535482739017,1,24,11/7/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,154,17,2
SKALE Network,SKL,95,0.02753163729177918,0.026689110968070695,-0.030602114751818954,-0.9118186302900795,1,24,11/7/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,154,12,2
SKALE Network,SKL,95,0.02753163729177918,0.02943690093489215,0.06920270025792741,-1.173261319835663,1,24,11/7/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,154,14,2
SKALE Network,SKL,95,0.02753163729177918,0.023163487281119943,-0.15865928946999253,-0.6170807115011765,1,24,11/7/2023 12:00 PM,12:00:00,12/4/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,154,27,2
SKALE Network,SKL,95,0.02753163729177918,0.02275334551108064,-0.17355639732059502,-0.5711837504662134,1,24,11/7/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,154,28,2
PAX Gold,PAXG,123,1947.5245429876327,1947.7423469522282,0.00011183631311850739,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,154,1,9
PAX Gold,PAXG,123,1947.5245429876327,1930.0760930863137,-0.008959296540906214,-1000000,0.8888889,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,154,2,9
Bitcoin,BTC,0,34668.99067836677,34121.673266467384,-0.015786943928566943,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Ethereum,ETH,1,1874.6664507757969,1852.008515696633,-0.012086382124023909,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
TRON,TRX,25,0.0971802427349317,0.09589462291379938,-0.013229230396542335,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Monero,XMR,33,165.36541534575133,163.9539747810965,-0.008535282675060873,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Klaytn,_KLAY,34,0.14210850323258536,0.14134577596415188,-0.005367217661740753,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Loopring,LRC,46,0.22245023863601388,0.21944661139280291,-0.013502468064894635,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Basic Attention Token,BAT,57,0.21574689345488549,0.21386806938367572,-0.008708464076228495,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Livepeer,LPT,70,7.120016857911219,7.127643397481277,0.0010711406619190456,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Theta Fuel,TFUEL,72,0.042302864711976404,0.04251161617650846,0.004934688606867743,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Ankr Network,ANKR,78,0.024222374602814154,0.024134403032400893,-0.0036318309767631174,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Zilliqa,ZIL,84,0.020642033355325894,0.020604975645377614,-0.0017952548235137256,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
UMA,UMA,91,1.5947467218516749,1.5939598682322478,-0.0004934035032932993,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Ocean Protocol,OCEAN,101,0.4109025180836112,0.4062982214022106,-0.011205326029332663,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
DigiByte,DGB,108,0.00753482701607257,0.007505983754266247,-0.0038279925663585734,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Dent,DENT,120,0.0008224179568676331,0.0008185115843453737,-0.004749862876459621,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
PAX Gold,PAXG,123,1947.5245429876327,1929.8602646294835,-0.009070118485413836,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Band Protocol,BAND,140,1.5613216258778322,1.5770032932682565,0.01004384178795159,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
aelf,ELF,145,0.36216819954817964,0.35822572722943613,-0.010885749559629732,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
BakeryToken,BAKE,155,0.161158074794421,0.1577386671193796,-0.02121772476745787,-1000000,0.85714287,24,11/7/2023 12:00 PM,12:00:00,11/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,1,7
Bitcoin,BTC,0,34668.99067836677,34261.80383474849,-0.011744986965321669,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Ethereum,ETH,1,1874.6664507757969,1864.4297461396295,-0.0054605471986395315,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Theta Fuel,TFUEL,72,0.042302864711976404,0.043047726968451515,0.017607844327957034,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Ankr Network,ANKR,78,0.024222374602814154,0.024096999383462436,-0.005176008603927307,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Zilliqa,ZIL,84,0.020642033355325894,0.02065061584244077,0.0004157772137627358,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
UMA,UMA,91,1.5947467218516749,1.6100973089042214,0.00962572102654824,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Perpetual Protocol,PERP,100,0.6303149334624554,0.6232046604948103,-0.011280508504830755,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
PAX Gold,PAXG,123,1947.5245429876327,1930.0760930863137,-0.008959296540906214,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
DODO,DODO,157,0.13021007763292725,0.1318542214403978,0.012626855289231242,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Enzyme,MLN,180,16.075813846607705,16.134819515975888,0.0036704623436925043,-1000000,0.8333333,24,11/7/2023 12:00 PM,12:00:00,11/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,2,6
Shiba Inu,SHIB,10,8.214704311360704E-06,8.399630859236273E-06,0.022511649947012824,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Bitcoin Cash,BCH,18,245.1735406730215,243.1738572452321,-0.008156195902298768,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Flow,FLOW,42,0.5894332721917485,0.6116654264622071,0.03771784749746243,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Zcash,ZEC,55,29.33144613498517,29.32616839697769,-0.00017993446293762538,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Livepeer,LPT,70,7.120016857911219,7.211252616721687,0.012813980729426744,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Theta Fuel,TFUEL,72,0.042302864711976404,0.04266460433061283,0.008551184916184118,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Decred,DCR,75,14.279407107867282,14.213059258580131,-0.004646400847455157,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
UMA,UMA,91,1.5947467218516749,1.6087475154362914,0.008779321125275574,-1000000,1,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
IOS token,IOST,96,0.008919203404627561,0.009202140769973867,0.031722268515539165,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Mask Network,_MASK,103,3.390643773629432,3.404607130657635,0.004118202312139774,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Balancer,BAL,105,3.702105441881038,3.751538537841498,0.013352698008337383,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
DigiByte,DGB,108,0.00753482701607257,0.007609700331663276,0.009936965431454947,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
SuperVerse,_SUPER,113,0.09045843020524025,0.09306573100229647,0.0288231930527707,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
Reserve Rights,RSR,117,0.002453536141340404,0.002520801561067343,0.027415703642413414,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
API3,API3,121,1.5987460608569897,1.655429511843457,0.03545494332982613,-1000000,0.8,24,11/7/2023 12:00 PM,12:00:00,11/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,155,3,5
