coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
PAX Gold,PAXG,123,1918.452522881152,1891.4900190842923,-0.014054298177974767,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,6,5
PAX Gold,PAXG,123,1918.452522881152,1893.3923503391177,-0.013062701444598979,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,7,5
PAX Gold,PAXG,123,1918.452522881152,1888.794872503584,-0.0154591526367448,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,8,5
PAX Gold,PAXG,123,1918.452522881152,1896.0244304055436,-0.01169072062410259,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,9,5
PAX Gold,PAXG,123,1918.452522881152,1897.2332581136482,-0.011060615008411268,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,10,5
PAX Gold,PAXG,123,1918.452522881152,1902.2222548038494,-0.008460083261757068,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,11,5
PAX Gold,PAXG,123,1918.452522881152,1911.4839480066519,-0.003632393708672299,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,12,5
PAX Gold,PAXG,123,1918.452522881152,1943.0024833806237,0.012796751656174665,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/28/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,17,5
PAX Gold,PAXG,123,1918.452522881152,1952.6703095074429,0.017836139397863437,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,18,5
Ardor,ARDR,147,0.10267728453984165,0.10071368681708393,-0.01912397402753474,-1.0661262000379763,1,24,11/11/2023 12:00 PM,12:00:00,12/3/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,13,22,2
PAX Gold,PAXG,123,1918.452522881152,1924.3154971071299,0.0030560955541254486,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,1,4
PAX Gold,PAXG,123,1918.452522881152,1927.9994148027542,0.004976350369757743,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,2,4
PAX Gold,PAXG,123,1918.452522881152,1919.2019207363394,0.00039062621891838845,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,3,4
PAX Gold,PAXG,123,1918.452522881152,1922.9743565647454,0.0023570214168253667,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,4,4
PAX Gold,PAXG,123,1918.452522881152,1905.563704788338,-0.006718340922743926,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,25,4
PAX Gold,PAXG,123,1918.452522881152,1920.6796530189472,0.0011608992723211031,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,26,4
Synthetix,SNX,68,2.6142134720358183,2.5753182927371983,-0.014878348579670742,-1.0438782551822878,1,24,11/11/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,24,2
PAX Gold,PAXG,123,1918.452522881152,1915.6484326860887,-0.0014616416938231236,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,1,5
PAX Gold,PAXG,123,1918.452522881152,1923.5271434719239,0.0026451635003981178,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,2,5
PAX Gold,PAXG,123,1918.452522881152,1932.7169478586086,0.007435380759923227,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,3,5
PAX Gold,PAXG,123,1918.452522881152,1927.7143190424438,0.004827743220552794,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,4,5
PAX Gold,PAXG,123,1918.452522881152,1923.9714463478188,0.0028767579081803163,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,6,5
PAX Gold,PAXG,123,1918.452522881152,1922.3661433680882,0.002039988188531572,-1000000,0.8,24,11/11/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,7,5
PAX Gold,PAXG,123,1918.452522881152,1922.8773810379262,0.0023064725887138593,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,8,5
Bitcoin,BTC,0,36989.882484542126,37246.03946956793,0.006925055388668833,-1000000,0.85714287,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,2,7
PAX Gold,PAXG,123,1918.452522881152,1922.5301501333543,0.0021254772810737066,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,1,6
PAX Gold,PAXG,123,1918.452522881152,1918.7807248062536,0.00017107638640379008,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,2,6
PAX Gold,PAXG,123,1918.452522881152,1930.4911546898072,0.006275178387305402,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,3,6
PAX Gold,PAXG,123,1918.452522881152,1925.9609814001544,0.003913809922033495,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,4,6
PAX Gold,PAXG,123,1918.452522881152,1919.3829719623352,0.0004849997954528007,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,5,6
PAX Gold,PAXG,123,1918.452522881152,1925.2487897296137,0.0035425775552970773,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,6,6
PAX Gold,PAXG,123,1918.452522881152,1920.1327332753292,0.0008758154680075236,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,8,6
PAX Gold,PAXG,123,1918.452522881152,1950.628286869835,0.016771728049001178,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,14,6
PAX Gold,PAXG,123,1918.452522881152,1918.13601152215,-0.00016498263846875805,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,25,6
PAX Gold,PAXG,123,1918.452522881152,1910.0135715649046,-0.0043988325046343535,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,26,6
Bitcoin,BTC,0,36989.882484542126,36955.34328879017,-0.0009337471068309178,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,5
PAX Gold,PAXG,123,1918.452522881152,1913.9769308135337,-0.0023329178148733254,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,6
PAX Gold,PAXG,123,1918.452522881152,1932.6564390546102,0.007403840336964285,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,2,6
PAX Gold,PAXG,123,1918.452522881152,1930.0064760258936,0.006022537960642227,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,3,6
PAX Gold,PAXG,123,1918.452522881152,1919.8199208878327,0.0007127609312047589,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,12,6
RIF Token,RIF,166,0.11299348730262726,0.11039671391437465,-0.02298162000521098,-1000000,0.85714287,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,7
PAX Gold,PAXG,123,1918.452522881152,1915.6484326860887,-0.0014616416938231236,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,1,11
PAX Gold,PAXG,123,1918.452522881152,1923.5271434719239,0.0026451635003981178,-1000000,0.90909094,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,2,11
PAX Gold,PAXG,123,1918.452522881152,1932.7169478586086,0.007435380759923227,-1000000,0.8181818,24,11/11/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,3,11
PAX Gold,PAXG,123,1918.452522881152,1927.7143190424438,0.004827743220552794,-1000000,0.8181818,24,11/11/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,4,11
PAX Gold,PAXG,123,1918.452522881152,1922.064852384159,0.0018829392231098918,-1000000,0.8181818,24,11/11/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,5,11
PAX Gold,PAXG,123,1918.452522881152,1922.3661433680882,0.002039988188531572,-1000000,0.90909094,24,11/11/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,7,11
PAX Gold,PAXG,123,1918.452522881152,1916.082885576581,-0.0012351816249339675,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,1,7
PAX Gold,PAXG,123,1918.452522881152,1909.3365015560933,-0.004751757583955296,-1000000,0.85714287,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,2,7
PAX Gold,PAXG,123,1918.452522881152,1876.0856845643782,-0.022083860721841986,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,6,6
PAX Gold,PAXG,123,1918.452522881152,1879.8235365935204,-0.020135492448683623,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,7,6
PAX Gold,PAXG,123,1918.452522881152,1891.3082248171422,-0.014149059067275815,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,8,6
PAX Gold,PAXG,123,1918.452522881152,1870.5177183803935,-0.024986182315718475,-1000000,0.8333333,24,11/11/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,9,6
PAX Gold,PAXG,123,1918.452522881152,1911.697795545578,-0.003520924940811021,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,1,9
PAX Gold,PAXG,123,1918.452522881152,1893.5004891573067,-0.013006333712325624,-1000000,0.85714287,24,11/11/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,26,7
PAX Gold,PAXG,123,1918.452522881152,1890.8024778977008,-0.01441268139485985,-1000000,0.85714287,24,11/11/2023 12:00 PM,12:00:00,12/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,28,7
PAX Gold,PAXG,123,1918.452522881152,1898.0397201171331,-0.010640243905208902,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,29,7
PAX Gold,PAXG,123,1918.452522881152,1899.249832691616,-0.010009468548482614,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,30,7
PAX Gold,PAXG,123,1918.452522881152,1911.697795545578,-0.003520924940811021,-1000000,0.9,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,21,1,10
PAX Gold,PAXG,123,1918.452522881152,1917.115468504703,-0.000696944209200967,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,21,3,9
PAX Gold,PAXG,123,1918.452522881152,1895.6639727873608,-0.01187861040187066,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,22,1,5
PAX Gold,PAXG,123,1918.452522881152,1881.6640276029561,-0.019176130156688176,-1000000,1,24,11/11/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,22,2,5
