coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
Cardano,ADA,4,0.36804716558468575,0.3797723029549399,0.03185770321482417,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,1,4
Celo,CELO,76,0.5616992597319517,0.5339539291954485,-0.04939534823268865,3.032543292732628,1,24,11/13/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,2,8,2
Qtum,QTUM,80,3.1388211890574773,3.0837222005954166,-0.017554038648058823,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/26/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,13,5
Fetch.ai,FET,107,0.40187667353897444,0.39876977579815126,-0.007730973070577796,-0.8633765266894334,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,2,1,2
PAX Gold,PAXG,123,1917.865484200084,1917.0723478204634,-0.00041355162087985953,-1000000,0.9230769,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,1,13
PAX Gold,PAXG,123,1917.865484200084,1902.5495732197678,-0.007985915126213494,-1000000,0.84615386,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,2,13
PAX Gold,PAXG,123,1917.865484200084,1928.1741910961089,0.005375093811818887,-1000000,0.84615386,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,6,13
Binance Coin,BNB,2,245.03128991035365,250.40790577630483,0.021942568509998317,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,6,5
MultiversX,EGLD,29,44.06699671282759,43.380936891857345,-0.01556856314581867,-1000000,0.8333333,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,6
1inch,1INCH,71,0.36879639871938097,0.37296608349793836,0.011306197113194028,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,12/1/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,18,5
Perpetual Protocol,PERP,100,0.6896503745841871,0.6133942079126136,-0.11057221090839087,-1.427092542525322,1,24,11/13/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,3,7,2
PAX Gold,PAXG,123,1917.865484200084,1923.8220696125604,0.0031058410829896133,-1000000,0.9,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,2,10
PAX Gold,PAXG,123,1917.865484200084,1936.2659746563565,0.00959425497140498,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,3,10
PAX Gold,PAXG,123,1917.865484200084,1938.1375515750406,0.010570119511490006,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,4,10
JUST,JST,171,0.03438912774745475,0.03461026709915231,0.006430501910998032,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/30/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,17,5
Litecoin,LTC,16,73.22600366077899,72.69671398800034,-0.007228165492009997,-1000000,0.8888889,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,9
Fetch.ai,FET,107,0.40187667353897444,0.3882650883264405,-0.033870055439318425,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,5
PAX Gold,PAXG,123,1917.865484200084,1925.0957428316956,0.003769950860045501,-1000000,0.95652175,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,23
PAX Gold,PAXG,123,1917.865484200084,1932.0011492355186,0.0073705195447169025,-1000000,0.82608694,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,6,23
PAX Gold,PAXG,123,1917.865484200084,1940.017316821802,0.011550253552301326,-1000000,0.82608694,24,11/13/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,7,23
Swipe,SXP,126,0.3767928625336248,0.40093161126369087,0.06406371014501877,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,5
Maker,MKR,48,1302.4057696570455,1300.771683199354,-0.0012546677047675647,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,1,4
Maker,MKR,48,1302.4057696570455,1298.0186045369187,-0.0033685086647627926,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,2,4
Maker,MKR,48,1302.4057696570455,1322.2930979597902,0.015269686887199097,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,4,4
Maker,MKR,48,1302.4057696570455,1303.016361857301,0.00046881871570358946,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,5,4
Maker,MKR,48,1302.4057696570455,1296.7043509236673,-0.00437760555597011,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,6,4
Maker,MKR,48,1302.4057696570455,1296.4340996671738,-0.00458510713711302,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,7,4
Maker,MKR,48,1302.4057696570455,1299.413073552036,-0.0022978215965655524,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,8,4
Maker,MKR,48,1302.4057696570455,1303.9788805598016,0.0012078500720786867,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,9,4
Maker,MKR,48,1302.4057696570455,1303.6795672685223,0.000978034373889658,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,10,4
Maker,MKR,48,1302.4057696570455,1308.3422852108658,0.004558115214265079,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,11,4
Maker,MKR,48,1302.4057696570455,1310.7460134436474,0.006403721467540757,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,12,4
Chroma,CHR,122,0.1228041131796311,0.1301756085457784,0.06002645331076728,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,3,5
PAX Gold,PAXG,123,1917.865484200084,1931.9989678155807,0.0073693821239979584,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,1,4
Aavegotchi,GHST,167,0.8771698434888487,0.8714961019982532,-0.0064682359211402085,-1000000,0.8333333,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,1,12
EOS,EOS,40,0.7300074689071397,0.7207574950678302,-0.012671067397649116,-1.978210770481695,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,7,1,2
Enjin Coin,ENJ,45,0.2958923576984249,0.281055759143709,-0.05014187818205662,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,7,7,5
Curve DAO Token,CRV,47,0.5992452497753603,0.5913428684260364,-0.01318722401602046,-1.0698429475697848,1,24,11/13/2023 12:00 PM,12:00:00,12/2/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,8,19,2
Swipe,SXP,126,0.3767928625336248,0.42079958339289286,0.11679287278256467,-0.0678391751664712,1,24,11/13/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,8,9,2
IoTeX Network,IOTX,69,0.026614669860884854,0.025685866890733725,-0.03489815860974388,-1.1030488793079696,1,24,11/13/2023 12:00 PM,12:00:00,11/30/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,9,17,2
Render Token,RNDR,81,2.344296447052339,2.3692727022055564,0.010654051532015929,-1000000,0.8333333,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,1,6
Fetch.ai,FET,107,0.40187667353897444,0.3869243917506156,-0.03720614500136876,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,3,5
Celo,CELO,76,0.5616992597319517,0.5588946832847629,-0.004993021440916956,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,10,3,4
Siacoin,SC,85,0.004212577039968635,0.003819248757670161,-0.09336999147234637,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,11,28,5
Siacoin,SC,85,0.004212577039968635,0.0037901498143559755,-0.10027762616676195,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,12/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,11,29,5
Bitcoin,BTC,0,36902.33283568554,37306.89132117061,0.010962951510042451,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,12,1,5
Bitcoin,BTC,0,36902.33283568554,36855.24931722368,-0.001275895447355846,-1000000,0.8333333,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,1,12
XRP,XRP,5,0.652340210261012,0.6747782512078979,0.03439622545712484,-0.8117860945237148,1,24,11/13/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,13,23,2
IOTA,MIOTA,36,0.19127945767119442,0.19326256995028238,0.010367617637733417,-0.9578752801127676,1,24,11/13/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,13,8,2
IOTA,MIOTA,36,0.19127945767119442,0.18125000074957529,-0.05243352863776718,-1.2275241253807625,1,24,11/13/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,13,12,2
Ravencoin,RVN,66,0.019052611200219692,0.018968224243309465,-0.004429154409514968,-1.0167134561456874,1,24,11/13/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,13,22,2
Coin98,C98,109,0.1838921393488826,0.18101490279621335,-0.01564632704180202,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,1,5
PAX Gold,PAXG,123,1917.865484200084,1911.5424094239029,-0.0032969334024061103,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,1,4
PAX Gold,PAXG,123,1917.865484200084,1906.2179495058888,-0.006073176033538741,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,2,4
Loopring,LRC,46,0.23758278719229461,0.345692624243109,0.4550406968805887,1.637491821163802,1,24,11/13/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,14,14,2
Loopring,LRC,46,0.23758278719229461,0.5842339102101322,1.4590750749012185,4.462333233546473,1,24,11/13/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,14,23,2
Chroma,CHR,122,0.1228041131796311,0.10381327336753073,-0.15464335290074216,-1.3930870274660354,1,24,11/13/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,14,28,2
PAX Gold,PAXG,123,1917.865484200084,1915.079401018888,-0.0014526999959844078,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,1,7
PAX Gold,PAXG,123,1917.865484200084,1924.177887550134,0.0032913691820690705,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,2,7
PAX Gold,PAXG,123,1917.865484200084,1918.3950334309209,0.00027611385428194524,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,3,7
PAX Gold,PAXG,123,1917.865484200084,1921.5833091880259,0.0019385222887478015,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,4,7
PAX Gold,PAXG,123,1917.865484200084,1926.169146138069,0.00432963730063074,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,5,7
PAX Gold,PAXG,123,1917.865484200084,1910.5422921441998,-0.003818407555803427,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,9,7
PAX Gold,PAXG,123,1917.865484200084,1896.9525809632412,-0.010904259662176119,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,10,7
Stratis,STRAX,178,0.9226822950654049,0.9540278990896625,0.033972261299362705,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,14,1,5
Bitcoin,BTC,0,36902.33283568554,35757.88932025158,-0.031012768773448607,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,14,5
Quant,QNT,51,102.53715364599675,104.70721399910644,0.021163649232956994,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,1,4
Synthetix,SNX,68,2.7339268573503137,2.667619519665294,-0.024253515600371256,-1.0975693841214267,1,24,11/13/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,9,2
Synthetix,SNX,68,2.7339268573503137,2.957941217753521,0.08193868091274359,-0.8634431939368501,1,24,11/13/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,27,2
Power Ledger,POWR,132,0.23261839679653284,0.22763771269975852,-0.021411393790710553,-1.04822918361931,1,24,11/13/2023 12:00 PM,12:00:00,12/2/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,19,2
Power Ledger,POWR,132,0.23261839679653284,0.22735148992214188,-0.022641832920024085,-1.0539775568823466,1,24,11/13/2023 12:00 PM,12:00:00,12/3/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,20,2
Power Ledger,POWR,132,0.23261839679653284,0.22189589601412163,-0.04609480991217563,-1.1636441059303744,1,24,11/13/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,24,2
Monero,XMR,33,168.2529346725982,168.18442129360125,-0.0004072046596409473,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,1,5
Monero,XMR,33,168.2529346725982,167.34915462955377,-0.005371555894719382,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,6,5
PAX Gold,PAXG,123,1917.865484200084,1921.0528798730847,0.0016619495471708046,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,1,8
PAX Gold,PAXG,123,1917.865484200084,1925.6374509595348,0.004052404521317277,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,2,8
PAX Gold,PAXG,123,1917.865484200084,1891.504053154528,-0.013745192904679127,-1000000,0.875,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,3,8
PAX Gold,PAXG,123,1917.865484200084,1896.4289506563034,-0.011177287312577833,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,7,8
PAX Gold,PAXG,123,1917.865484200084,1875.5821538264167,-0.02204707823463592,-1000000,0.875,24,11/13/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,8,8
Bitcoin,BTC,0,36902.33283568554,36669.8995049004,-0.006298608053319943,-1000000,0.8888889,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,9
Bitcoin,BTC,0,36902.33283568554,36814.990404059725,-0.0023668539334551486,-1000000,0.875,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,2,8
PAX Gold,PAXG,123,1917.865484200084,1929.5703283172147,0.006103057911807985,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,7
PAX Gold,PAXG,123,1917.865484200084,1925.042315878197,0.0037420933518215183,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,2,7
PAX Gold,PAXG,123,1917.865484200084,1918.4674440898593,0.0003138697133528989,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,3,7
PAX Gold,PAXG,123,1917.865484200084,1924.3304639164764,0.0033709244833137753,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,4,7
PAX Gold,PAXG,123,1917.865484200084,1928.0144102646236,0.005291782008774559,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,5,7
PAX Gold,PAXG,123,1917.865484200084,1919.216847773662,0.0007046185380106262,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,6,7
PAX Gold,PAXG,123,1917.865484200084,1922.989312943061,0.002671630927814528,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,7,7
RIF Token,RIF,166,0.1074025682789282,0.10621875421436094,-0.011022213747187593,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,4
MOBOX,MBOX,174,0.27826387865019026,0.27243629606043973,-0.020942648460228197,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,7
Quant,QNT,51,102.53715364599675,99.76147510777791,-0.027069978437296083,-1000000,0.8,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,2,5
PAX Gold,PAXG,123,1917.865484200084,1919.7679125966868,0.0009919509018101458,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,1,7
PAX Gold,PAXG,123,1917.865484200084,1918.1661169170611,0.0001567538075291086,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,2,7
PAX Gold,PAXG,123,1917.865484200084,1918.676237623961,0.0004227373768161957,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,3,7
PAX Gold,PAXG,123,1917.865484200084,1919.2481417877357,0.0007209356438406811,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,4,7
Bitcoin Cash,BCH,18,235.284275992534,236.73784865890033,0.006177942237042933,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,1,4
PAX Gold,PAXG,123,1917.865484200084,1911.1128237836433,-0.003520924940811021,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,1,9
PAX Gold,PAXG,123,1917.865484200084,1911.2555295515076,-0.003446516297952562,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,2,9
PAX Gold,PAXG,123,1917.865484200084,1910.5280310206924,-0.003825843491026659,-1000000,0.8888889,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,3,9
PAX Gold,PAXG,123,1917.865484200084,1936.9769029247318,0.009964942214192307,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,12/2/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,19,7
PAX Gold,PAXG,123,1917.865484200084,1936.6032834653488,0.009770132170181967,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,12/3/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,20,7
PAX Gold,PAXG,123,1917.865484200084,1956.110375290482,0.01994138348360197,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,12/4/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,21,7
PAX Gold,PAXG,123,1917.865484200084,1916.2652758485758,-0.0008343694407616509,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,1,7
PAX Gold,PAXG,123,1917.865484200084,1916.7748910422247,-0.0005686494526565555,-1000000,1,24,11/13/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,2,7
PAX Gold,PAXG,123,1917.865484200084,1917.346228467325,-0.00027074669054560907,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,3,7
PAX Gold,PAXG,123,1917.865484200084,1910.1370508604934,-0.004029705630170355,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,4,7
PAX Gold,PAXG,123,1917.865484200084,1897.6812830062236,-0.010524304942209683,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,5,7
PAX Gold,PAXG,123,1917.865484200084,1884.3732965925863,-0.017463262091849452,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,6,7
PAX Gold,PAXG,123,1917.865484200084,1916.5915673323348,-0.0006642368186111636,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,24,7
PAX Gold,PAXG,123,1917.865484200084,1916.2218799580746,-0.0008569966223125336,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,25,7
PAX Gold,PAXG,123,1917.865484200084,1898.8142033475292,-0.009933585545756296,-1000000,0.85714287,24,11/13/2023 12:00 PM,12:00:00,12/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,29,7
