coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
PAX Gold,PAXG,123,1943.1916592673406,1929.4403859797958,-0.007076642811820966,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/3/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,17,5
PAX Gold,PAXG,123,1943.1916592673406,1935.7179880442095,-0.0038460803325746085,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,19,5
PAX Gold,PAXG,123,1943.1916592673406,1920.0464823671887,-0.011910907907498158,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,20,5
PAX Gold,PAXG,123,1943.1916592673406,1918.860014918932,-0.01252148455473645,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,21,5
PAX Gold,PAXG,123,1943.1916592673406,1916.717322603615,-0.013624151039073218,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,22,5
PAX Gold,PAXG,123,1943.1916592673406,1921.053135131049,-0.011392867003473417,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,24,5
PAX Gold,PAXG,123,1943.1916592673406,1912.6161814520365,-0.015734669130286538,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,25,5
PAX Gold,PAXG,123,1943.1916592673406,1926.710980949698,-0.00848124179570453,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/12/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,26,5
PAX Gold,PAXG,123,1943.1916592673406,1920.6925571183722,-0.011578426678432452,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,27,5
PAX Gold,PAXG,123,1943.1916592673406,1925.796145781841,-0.008952031778511449,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,28,5
PAX Gold,PAXG,123,1943.1916592673406,1922.7687630341607,-0.010509975243965464,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,29,5
PAX Gold,PAXG,123,1943.1916592673406,1928.335195767193,-0.007645392789380923,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,30,5
XRP,XRP,5,0.6421267779895116,0.6308601969721517,-0.017545726799675587,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,5
XRP,XRP,5,0.6421267779895116,0.6342824421634607,-0.012216179257640292,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,5,5
Swipe,SXP,126,0.37592875491159616,0.37727442526703303,0.003579588786054133,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,5
Bitcoin,BTC,0,37239.01889536511,37230.50345492361,-0.00022866983862890322,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Ethereum,ETH,1,2068.4019765420176,2096.5441153872353,0.013605739679414697,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
XRP,XRP,5,0.6421267779895116,0.6437025981923701,0.0024540639899683914,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Stellar,XLM,21,0.12217134223317541,0.1264278594124401,0.034840553451076506,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
TRON,TRX,25,0.10519952708495633,0.10687072236786604,0.015885958133253775,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
IOTA,MIOTA,36,0.19209334117100202,0.19774394430808884,0.029415924064003063,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Zcash,ZEC,55,30.455752511591996,30.874963171858024,0.013764580602842358,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Waves,WAVES,61,2.3160578863961185,2.3196040508709537,0.0015311208306425517,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Decred,DCR,75,15.400829727066192,15.8382522644211,0.02840253058483988,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Qtum,QTUM,80,3.1901841084576446,3.21755020759365,0.008578219377199492,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Storj,STORJ,89,0.6858900033836506,0.6848479005392167,-0.001519343975408427,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
NKN,NKN,153,0.09893351157637979,0.09892775733222273,-5.816274046455128E-05,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,1,5
Bitcoin,BTC,0,37239.01889536511,37570.74428959565,0.008908005744260539,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
Ethereum,ETH,1,2068.4019765420176,2099.1348406598154,0.0148582647214337,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
XRP,XRP,5,0.6421267779895116,0.6415109801158251,-0.0009589973425724319,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
Monero,XMR,33,160.93747465482198,160.56090433451507,-0.0023398547859320162,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
IOTA,MIOTA,36,0.19209334117100202,0.2016441488047572,0.04971961847054884,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
Maker,MKR,48,1396.6468886853258,1436.6168732964754,0.028618532669179908,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
FUN Token,FUN,179,0.005008373491760866,0.005095610065831378,0.017418144675915626,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,2,5
Ethereum Classic,ETC,30,20.299781615453355,20.123851964347303,-0.008666578509993639,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,3,5
Dash,DASH,63,32.086784514257594,32.59439829754252,0.015820026561382816,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,3,5
Bitcoin,BTC,0,37239.01889536511,37645.18250552287,0.010906936385703503,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,6,5
XRP,XRP,5,0.6421267779895116,0.6398862917709123,-0.0034891649054322738,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,6,5
Stellar,XLM,21,0.12217134223317541,0.12027557554895991,-0.015517278025784842,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,6,5
Terra,LUNA,6,0.7432098035094662,0.7490349408076702,0.007837810091709585,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/28/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,12,5
Terra,LUNA,6,0.7432098035094662,0.744796589316798,0.002135044236282857,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,4,22,5
Axie Infinity Shards,AXS,24,6.520248768065724,6.467657082467038,-0.008065901696307276,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,5
Waves,WAVES,61,2.3160578863961185,2.269025462343986,-0.020307102136085664,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,2,4
Synthetix,SNX,68,3.179864607297623,3.1709129074435216,-0.0028151198115661247,-1.0224379430160806,1,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,4,1,2
Zilliqa,ZIL,84,0.022160448264223566,0.02216394929359173,0.00015798549408474472,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,2,5
Coin98,C98,109,0.182506341870933,0.19164651787330067,0.05008141584927239,-1.6569769420321436,1,24,11/16/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,4,6,2
PAX Gold,PAXG,123,1943.1916592673406,1934.3658915606322,-0.004541892542929138,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,5
PAX Gold,PAXG,123,1943.1916592673406,1936.683649445612,-0.003349134291870337,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,4,5
PAX Gold,PAXG,123,1943.1916592673406,1957.1118463253695,0.007163568756402228,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,5,5
PAX Gold,PAXG,123,1943.1916592673406,1950.528985523932,0.0037759148571880896,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,6,5
PAX Gold,PAXG,123,1943.1916592673406,1956.6081521590588,0.006904359036193464,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,7,5
PAX Gold,PAXG,123,1943.1916592673406,1961.5113209966762,0.009427614431117393,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,8,5
PAX Gold,PAXG,123,1943.1916592673406,1964.339555488957,0.010883072763697488,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,9,5
PAX Gold,PAXG,123,1943.1916592673406,1961.4466051603515,0.009394310543661799,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,11,5
PAX Gold,PAXG,123,1943.1916592673406,1960.3342446923132,0.008821870628775708,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/28/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,12,5
PAX Gold,PAXG,123,1943.1916592673406,1959.2965529211351,0.008287856515330372,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/2/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,16,5
PAX Gold,PAXG,123,1943.1916592673406,1977.4333046621066,0.017621342306335608,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,19,5
PAX Gold,PAXG,123,1943.1916592673406,1974.7847793581705,0.016258365426877974,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,20,5
PAX Gold,PAXG,123,1943.1916592673406,2034.7656157934643,0.04712554013362258,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,30,5
Request Network,REQ,127,0.08454404931210015,0.08460959065051488,0.000775233016965915,-1000000,0.85714287,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,4,7
Hive,HIVE,142,0.37219009162390104,0.3636356941026796,-0.022983947487419054,-0.37799226917310924,1,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,4,4,2
Numeraire,NMR,158,14.652443659145126,14.630350942763675,-0.0015077837455229615,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,4,6
UTRUST,UTK,160,0.07348130557490833,0.0723270433104547,-0.015708243823688628,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,4
Kyber Network Crystal v2,KNC,170,0.820998121859814,0.7459128311686517,-0.09145610530882942,-1.4307215186649604,1,24,11/16/2023 12:00 PM,12:00:00,11/30/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,4,14,2
Bitcoin,BTC,0,37239.01889536511,36977.51249817922,-0.007022376124373175,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,6
Cardano,ADA,4,0.3925080209232162,0.39341768827628226,0.0023175764686960143,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,5
Ethereum Classic,ETC,30,20.299781615453355,20.533210445290987,0.011499080840354114,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,6
Tezos,XTZ,32,0.869167392993495,0.8580201775177582,-0.012825165285302309,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,5
Monero,XMR,33,160.93747465482198,158.52579552949203,-0.014985193041598954,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,6
Zcash,ZEC,55,30.455752511591996,30.373702788628442,-0.0026940632293463995,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,6
Zilliqa,ZIL,84,0.022160448264223566,0.022555770909066873,0.017839108673696202,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,5
Ontology,ONT,99,0.22871251601241835,0.2247155424414609,-0.017475972197080858,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,5
Steem,STEEM,168,0.2781445589690235,0.2753882419843187,-0.00990965631296703,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,6
Chainlink,LINK,12,14.657311513213601,14.333360019152085,-0.0221016994671549,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,5
Decentraland,MANA,20,0.45285350509412053,0.44691322858142934,-0.013117435209994865,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,5
Ethereum Classic,ETC,30,20.299781615453355,20.230383616562765,-0.0034186574124404068,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,6
Ravencoin,RVN,66,0.018792371998596066,0.018679071971773563,-0.006029043424159886,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,5
OMG Network,OMG,82,0.6960038769905091,0.7031991354912629,0.010337957500848649,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,6
ICON Project,ICX,83,0.2693878441627307,0.26703497868375003,-0.008734118966256643,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,5
IOS token,IOST,96,0.009479561916466114,0.009439518388184905,-0.004224196079320119,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,5
Stratis,STRAX,178,0.9957826009428314,0.9865026349850202,-0.009319269034249733,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,6
Ethereum,ETH,1,2068.4019765420176,2039.715757262768,-0.01386878353655785,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,6
Cardano,ADA,4,0.3925080209232162,0.3804770593460629,-0.03065150502875158,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,5
Cosmos,ATOM,17,9.89852855296792,9.393527696383646,-0.05101777035667143,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,6
Decentraland,MANA,20,0.45285350509412053,0.44107714947336607,-0.026004779665571687,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,5
Ethereum Classic,ETC,30,20.299781615453355,19.917890955140702,-0.01881255018142336,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,6
EOS,EOS,40,0.7429019870385231,0.7295907940227551,-0.01791783202630981,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,6
Qtum,QTUM,80,3.1901841084576446,3.1628352996359146,-0.0085727995287872,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,6
Cardano,ADA,4,0.3925080209232162,0.3794116853145332,-0.03336577830404375,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,5
Ethereum Classic,ETC,30,20.299781615453355,20.43520722973191,0.006671284294775814,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,6
IOTA,MIOTA,36,0.19209334117100202,0.1893734358277279,-0.014159290096645516,-1000000,0.8333333,24,11/16/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,6
ICON Project,ICX,83,0.2693878441627307,0.27110757817362247,0.006383858990507862,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,5,5
ICON Project,ICX,83,0.2693878441627307,0.2718855685335874,0.00927185255377716,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,7,5
COTI,COTI,172,0.05299861907741573,0.05660131545358746,0.06797717447900342,-1000000,1,24,11/16/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,7,4
StormX,STMX,154,0.008888805905760966,0.008904178985970172,0.0017294876693441097,-1.010423478332952,1,24,11/16/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,5,21,2
Metal,MTL,181,1.7701957762349707,1.7336012469587623,-0.020672588742721598,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,21,5
Terra,LUNA,6,0.7432098035094662,0.7357984887470103,-0.00997203579320316,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/14/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,28,5
Secret,SCRT,74,0.37097995640600795,0.35742932870362626,-0.036526576351072704,-0.8219032790396741,1,24,11/16/2023 12:00 PM,12:00:00,12/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,5,30,2
TRON,TRX,25,0.10519952708495633,0.1057539260123767,0.005269975472158128,-1000000,0.875,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,8
Tezos,XTZ,32,0.869167392993495,0.8609245906984093,-0.009483561350244196,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,5
Tezos,XTZ,32,0.869167392993495,0.8928656692330659,0.027265491584942847,-1000000,0.8,24,11/16/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,22,5
