coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
Bitcoin Cash,BCH,18,234.66679270621844,231.2816269077136,-0.014425414688915006,-1000000,0.8333333,24,11/14/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,2,6
Bitcoin Cash,BCH,18,234.66679270621844,243.27717752594086,0.036691961058596956,-1000000,1,24,11/14/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,26,4
PAX Gold,PAXG,123,1929.9801833119986,1929.2455574463554,-0.0003806390718388286,-1000000,1,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,1,8
PAX Gold,PAXG,123,1929.9801833119986,1941.432141768357,0.005933718156994727,-1000000,0.875,24,11/14/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,2,8
PAX Gold,PAXG,123,1929.9801833119986,1930.5130775791006,0.00027611385428194524,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,3,7
PAX Gold,PAXG,123,1929.9801833119986,1933.7214929141905,0.0019385222887478015,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,16,4,7
Dogecoin,DOGE,9,0.07339677514214728,0.06488261343377305,-0.1160018501069684,-1000000,0.8,24,11/14/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,26,5
Monero,XMR,33,163.30687719005738,161.04698962603655,-0.013838287786195114,-1000000,1,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,1,5
Monero,XMR,33,163.30687719005738,162.07597608632008,-0.0075373500792913495,-1000000,0.8,24,11/14/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,3,5
Monero,XMR,33,163.30687719005738,159.08787119684064,-0.025834833571072635,-1000000,0.8,24,11/14/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,17,4,5
Holo,_HOT,67,0.0015309490377747473,0.0014723238682223844,-0.03829335144791968,-1.2503965315695074,1,24,11/14/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,17,13,2
Dogecoin,DOGE,9,0.07339677514214728,0.07181656832210509,-0.02152964918392941,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,3,7
NEM,XEM,87,0.035719882722190975,0.03437456499937096,-0.037662993836881764,-1.357132622808746,1,24,11/14/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,18,11,2
Chroma,CHR,122,0.11431957318477352,0.11314884682357415,-0.01024082165970952,-1.05150042484447,1,24,11/14/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,18,10,2
PAX Gold,PAXG,123,1929.9801833119986,1929.2455574463554,-0.0003806390718388286,-1000000,1,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,1,8
PAX Gold,PAXG,123,1929.9801833119986,1941.432141768357,0.005933718156994727,-1000000,0.875,24,11/14/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,2,8
PAX Gold,PAXG,123,1929.9801833119986,1932.9599013272464,0.0015439111971264907,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,3,7
PAX Gold,PAXG,123,1929.9801833119986,1924.1397724765932,-0.0030261506754866163,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,4,7
PAX Gold,PAXG,123,1929.9801833119986,1927.9219142815402,-0.0010664715877685138,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,18,5,7
Bitcoin,BTC,0,36344.12439205116,36115.20699746453,-0.006298608053319943,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,1,7
PAX Gold,PAXG,123,1929.9801833119986,1929.2455574463554,-0.0003806390718388286,-1000000,1,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,1,8
PAX Gold,PAXG,123,1929.9801833119986,1941.432141768357,0.005933718156994727,-1000000,0.875,24,11/14/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,2,8
PAX Gold,PAXG,123,1929.9801833119986,1925.1375598981388,-0.0025091570658252182,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,4,7
PAX Gold,PAXG,123,1929.9801833119986,1924.9534363679431,-0.0026045588382307416,-1000000,0.85714287,24,11/14/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,19,26,7
PAX Gold,PAXG,123,1929.9801833119986,1917.3950208411457,-0.006520876524885311,-1000000,0.9375,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,1,16
PAX Gold,PAXG,123,1929.9801833119986,1903.9487866840022,-0.013487908763562761,-1000000,0.8125,24,11/14/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,2,16
PAX Gold,PAXG,123,1929.9801833119986,1899.3036510803329,-0.015894739488476195,-1000000,0.8125,24,11/14/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,15,16
PAX Gold,PAXG,123,1929.9801833119986,1910.7251991285389,-0.009976778181430168,-1000000,0.875,24,11/14/2023 12:00 PM,12:00:00,12/1/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,17,16
PAX Gold,PAXG,123,1929.9801833119986,1941.4765191937431,0.0059567118777437145,-1000000,0.8125,24,11/14/2023 12:00 PM,12:00:00,12/2/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,18,16
PAX Gold,PAXG,123,1929.9801833119986,1936.1282236172121,0.00318554581978292,-1000000,0.8125,24,11/14/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,20,21,16
PAX Gold,PAXG,123,1929.9801833119986,1921.6661488875898,-0.004307834088814966,-1000000,0.9375,24,11/14/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,21,1,16
PAX Gold,PAXG,123,1929.9801833119986,1922.6416891656747,-0.003802367614847979,-1000000,0.8125,24,11/14/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,21,5,16
