coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
Ethereum Classic,ETC,30,19.472339107499085,19.52436125847643,0.0026715922874056552,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,2,10
Syscoin,SYS,90,0.10063248729712178,0.09894757761046874,-0.016743198264376313,-3.835022418472587,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,4,1,2
XRP,XRP,5,0.641348327982904,0.6283795247770075,-0.0202211538411341,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,5
XRP,XRP,5,0.641348327982904,0.6221108157800219,-0.029995419592634853,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,2,5
XRP,XRP,5,0.641348327982904,0.641167177468264,-0.00028245261854764614,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,3,5
IOS token,IOST,96,0.009334492807081568,0.009241023262588287,-0.010013350101075735,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,4
Dent,DENT,120,0.0008396963938443412,0.0008245372679735139,-0.018053103457340125,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,6
Dent,DENT,120,0.0008396963938443412,0.0008312462654587994,-0.010063313892364145,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,2,6
NKN,NKN,153,0.0981850779380022,0.10333486889486161,0.05244983316213481,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,4,5
Terra,LUNA,6,0.7546437515739467,0.7502240752653767,-0.005856639373680528,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Chainlink,LINK,12,15.144219491970418,14.812703161088988,-0.02189061846714535,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Cosmos,ATOM,17,9.72271072209706,9.719173030185992,-0.0003638585999506949,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Bitcoin Cash,BCH,18,234.28336448371243,232.34782441071806,-0.008261534391311498,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Monero,XMR,33,166.3578569514576,166.46545163957143,0.0006467664953464514,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Zcash,ZEC,55,30.320270457545863,29.912457951737984,-0.01345016055773296,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Decred,DCR,75,14.840055528470648,14.809964006215967,-0.002027723022797967,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
OMG Network,OMG,82,0.6813049653869057,0.6684656976736835,-0.01884511102297759,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Verge,XVG,135,0.0038508809986254285,0.00385036768647772,-0.00013329732803779581,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,1,4
Bitcoin,BTC,0,36243.23252767926,36333.11350937587,0.002479938334086773,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,4
Terra,LUNA,6,0.7546437515739467,0.7450956041652742,-0.0126525229802249,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,4
Monero,XMR,33,166.3578569514576,167.20363371684473,0.005084080673351865,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,4
Qtum,QTUM,80,3.209985218780783,3.2277573480782897,0.0055365143719436904,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,2,4
Bitcoin,BTC,0,36243.23252767926,35991.42439039423,-0.006947728437101119,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,4
Terra,LUNA,6,0.7546437515739467,0.7475008896227084,-0.009465210486856224,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,3,4
Bitcoin,BTC,0,36243.23252767926,35783.60851482565,-0.01268165063650406,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,4
Dogecoin,DOGE,9,0.07464486904043348,0.076114573886258,0.01968929498728733,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,4
EOS,EOS,40,0.7176612877166629,0.7362725356536748,0.025933191960550106,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,4
Aragon,ANT,111,5.260366281236402,5.394611665638051,0.025520159096239947,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,4
Verge,XVG,135,0.0038508809986254285,0.0038973770782951933,0.012074140874870354,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,4,4
Terra,LUNA,6,0.7546437515739467,0.7533896184600164,-0.0016618876275256156,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,5,4
Bitcoin,BTC,0,36243.23252767926,37383.23240129605,0.031454144515011606,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,12,4
Bitcoin,BTC,0,36243.23252767926,36851.16566272968,0.016773700706363304,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,14,4
Bitcoin,BTC,0,36243.23252767926,36536.286064000495,0.008085745003496125,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/30/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,15,4
Cosmos,ATOM,17,9.72271072209706,9.674161985931377,-0.004993333397788513,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,12/4/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,5,19,4
XRP,XRP,5,0.641348327982904,0.6422028452530816,0.0013323762344015222,-1000000,0.85714287,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,7
Hedera Hashgraph,HBAR,31,0.06060820822116037,0.05969467750406537,-0.015072722720353537,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,5
PAX Gold,PAXG,123,1952.9087066168745,1968.9200210684173,0.008198700941469017,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,6
PAX Gold,PAXG,123,1952.9087066168745,1964.9136077921776,0.006147190155191495,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,2,6
PAX Gold,PAXG,123,1952.9087066168745,1963.1738559322864,0.005256338548049522,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,3,6
PAX Gold,PAXG,123,1952.9087066168745,1970.7047240065015,0.009112570049654822,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,4,6
PAX Gold,PAXG,123,1952.9087066168745,1960.512599643817,0.0038936244183760405,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,5,6
PAX Gold,PAXG,123,1952.9087066168745,1952.6433667877493,-0.00013586903895002056,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,6,6
PAX Gold,PAXG,123,1952.9087066168745,1938.9481928391062,-0.007148574703193744,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,21,6
PAX Gold,PAXG,123,1952.9087066168745,1969.495820880503,0.00849354309672945,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,12/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,28,6
PAX Gold,PAXG,123,1952.9087066168745,1954.6150551079277,0.0008737471881157255,-1000000,0.8333333,24,11/15/2023 12:00 PM,12:00:00,12/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,29,6
Dogecoin,DOGE,9,0.07464486904043348,0.07477351504299408,0.0017234406626249754,-1000000,0.8125,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,1,16
Ethereum Classic,ETC,30,19.472339107499085,19.04740949379604,-0.021822217215773487,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,23,5
Ethereum Classic,ETC,30,19.472339107499085,19.04254439641039,-0.02207206379860016,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,25,5
Maker,MKR,48,1378.8521297311986,1357.468593552359,-0.015508215651092505,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,1,7
Maker,MKR,48,1378.8521297311986,1375.8767131956718,-0.002157893853423465,-1000000,0.85714287,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,2,7
Holo,_HOT,67,0.0016082455503708532,0.001614904282430635,0.004140370267616378,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,6,5
PAX Gold,PAXG,123,1952.9087066168745,1965.073891721138,0.006229264615926544,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,1,12
PAX Gold,PAXG,123,1952.9087066168745,1967.1921942753067,0.007313955644745018,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,2,12
PAX Gold,PAXG,123,1952.9087066168745,1976.890952073653,0.01228026961809392,-1000000,0.9166667,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,3,12
Request Network,REQ,127,0.08233549791123047,0.08400142963122037,0.02023345655583464,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,6,7,5
Decentraland,MANA,20,0.4456091151034094,0.43809525734978466,-0.01686199294168622,-1.0900301675311581,1,24,11/15/2023 12:00 PM,12:00:00,12/1/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,7,16,2
Ethereum Name Service,ENS,73,8.833662873759431,8.703246703999545,-0.01476354391418877,-1.3327291441248676,1,24,11/15/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,7,7,2
Ethereum Name Service,ENS,73,8.833662873759431,9.189658472371374,0.04029988507592175,-0.7787053341377712,1,24,11/15/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,7,14,2
Ethereum Name Service,ENS,73,8.833662873759431,9.215860382249843,0.043266028368111886,-0.8036746908797314,1,24,11/15/2023 12:00 PM,12:00:00,11/30/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,7,15,2
Ethereum Name Service,ENS,73,8.833662873759431,8.931326591252853,0.01105585744997506,-0.6722321269972125,1,24,11/15/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,7,26,2
REN,REN,102,0.059156951225822825,0.05849014682907852,-0.01127178434532361,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,7,1,5
PAX Gold,PAXG,123,1952.9087066168745,1946.564366250228,-0.0032486620317430104,-1000000,0.8181818,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,7,1,11
Marlin,POND,152,0.010690204708175938,0.010472346276566331,-0.020379257231902037,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,7,1,5
Marlin,POND,152,0.010690204708175938,0.010609030897868757,-0.007593288671553622,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,7,2,5
Marlin,POND,152,0.010690204708175938,0.011005267135395505,0.029472066795746654,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,12/3/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,7,18,5
Quant,QNT,51,103.550109447079,105.29253085009773,0.016826842697923228,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,8,1,5
Celo,CELO,76,0.5559315450987387,0.5434136514168416,-0.022516969566232836,-1.1525402703677465,1,24,11/15/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,8,20,2
Ocean Protocol,OCEAN,101,0.4168046597617176,0.41426521356315094,-0.006092653090822964,-1000000,0.85714287,24,11/15/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,8,7,7
PAX Gold,PAXG,123,1952.9087066168745,1949.8387024842168,-0.0015720162044727815,-1000000,0.9444444,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,8,1,18
PAX Gold,PAXG,123,1952.9087066168745,1955.4835029336032,0.0013184417213178978,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,8,2,18
PAX Gold,PAXG,123,1952.9087066168745,1954.7650518427085,0.0009505540220822173,-1000000,0.9444444,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,8,3,18
PAX Gold,PAXG,123,1952.9087066168745,1953.0048954783404,4.925415158418822E-05,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,1,10
PAX Gold,PAXG,123,1952.9087066168745,1957.7650552790367,0.0024867259005543207,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,2,10
PAX Gold,PAXG,123,1952.9087066168745,1969.9604918641837,0.008731480990142648,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,3,10
PAX Gold,PAXG,123,1952.9087066168745,1972.084062056179,0.009818869348236392,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,4,10
PAX Gold,PAXG,123,1952.9087066168745,1959.5912959955306,0.0034218647067392194,-1000000,0.9,24,11/15/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,7,10
Aavegotchi,GHST,167,0.8676888007154523,0.8723082120242819,0.005323811146370261,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,9,1,4
The Graph,GRT,37,0.13087946052587296,0.11886026057809151,-0.09183411896326865,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,12/4/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,10,19,5
Curve DAO Token,CRV,47,0.5883173302646615,0.5804615979451353,-0.013352882730808258,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,10,6,4
Hive,HIVE,142,0.3692558575690817,0.3643326878704267,-0.013332678677233756,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,10,2,5
TRON,TRX,25,0.10532645754529782,0.10186525760974377,-0.03286163815075127,-1.6626483488713184,1,24,11/15/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,10,2
TRON,TRX,25,0.10532645754529782,0.11218317668842828,0.06509968438064662,-0.5084311481411098,1,24,11/15/2023 12:00 PM,12:00:00,12/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,24,2
TRON,TRX,25,0.10532645754529782,0.11197539741212324,0.0631269675424706,-0.4812370713746785,1,24,11/15/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,25,2
NEO,NEO,56,11.963537703597149,11.198651830934335,-0.06393475672608373,-2.062115411900556,1,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,4,2
Siacoin,SC,85,0.004294192825175542,0.0030578914797190593,-0.28790075243208113,-1.4362062224636172,1,24,11/15/2023 12:00 PM,12:00:00,12/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,30,2
PAX Gold,PAXG,123,1952.9087066168745,1945.565814912238,-0.0037599769409379924,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,11,1,9
PAX Gold,PAXG,123,1952.9087066168745,1932.8790204621573,-0.010256335120455096,-1000000,0.8888889,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,11,2,9
Radicle,RAD,133,1.5544772410330991,1.1912173459363984,-0.23368621006974655,-2.1855977353825384,1,24,11/15/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,23,2
JUST,JST,171,0.03348902335002931,0.02791276449789867,-0.1665100470039763,-1.3669660090428193,1,24,11/15/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,23,2
Monero,XMR,33,166.3578569514576,170.60476788219384,0.025528766771595768,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,12,1,5
IoTeX Network,IOTX,69,0.025080570328575358,0.026127086702184568,0.04172617926542399,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,12,4,5
IoTeX Network,IOTX,69,0.025080570328575358,0.024938576653232184,-0.0056615010537217625,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,12,5,5
PancakeSwap,CAKE,39,2.6777540791369696,2.5779084292296517,-0.03728708722180263,-0.3403173070368415,1,24,11/15/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,13,3,2
Balancer,BAL,105,3.972732652270338,3.9850908264359832,0.0031107490101511814,-0.9385295886727268,1,24,11/15/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,13,12,2
Hive,HIVE,142,0.3692558575690817,0.3653395302254996,-0.010605999236855457,-1000000,1,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,1,4
Orchid Protocol,OXT,143,0.07355429274358562,0.07491104101295183,0.018445534839087063,-1000000,0.8,24,11/15/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,1,5
Theta Network,THETA,28,0.973121872650972,0.9939776392745024,0.02143181363986324,-1.3879511639524569,1,24,11/15/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,14,2,2
