coin Full Name,coin Short Name,coin Index,current Price,forecasted Price,forecasted Growth,forecasted Acceleration,propability Of Forecast,data Granularity,forecast Creation Date,forecast Creation Time,forecast For Date,forecast For Time,alghorithm,type Of Similiar Days,by Growth Only Or Growth And Acceleration,past Width,future Width,count Of Actual Values
Cosmos,ATOM,17,9.402433440500369,9.23784743764119,-0.017504617703565595,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,2,2,6
Theta Fuel,TFUEL,72,0.04725229794445305,0.04935365632131209,0.04447103036828537,-3.2077222102319416,1,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,2,3,2
COTI,COTI,172,0.054368907030826544,0.05452574349021036,0.002884671919096915,-0.9946698680824716,1,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,2,11,2
Terra,LUNA,6,0.796271508029684,0.7985661850396769,0.002881777116037876,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,1,similiarDays,byGrowth,2,12,6
Binance Coin,BNB,2,250.06154747583753,248.07833228251937,-0.00793090826373366,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,2,6
Synthetix,SNX,68,2.8359695420783164,2.8929972018080097,0.020108699647000128,-0.9668282999717062,1,24,11/12/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,2,28,2
PAX Gold,PAXG,123,1918.595776715767,1919.8519266983187,0.0006547236253704458,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,1,13
PAX Gold,PAXG,123,1918.595776715767,1915.7587381078026,-0.0014787057505258883,-1000000,0.84615386,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,3,13
RIF Token,RIF,166,0.11041893213078545,0.11318795360494316,0.025077415808350212,-1000000,0.8,24,11/12/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,2,6,5
Stellar,XLM,21,0.1258653229921422,0.12377483832960036,-0.016608900790508918,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,6
Stellar,XLM,21,0.1258653229921422,0.12312106888856901,-0.02180309904535438,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,2,6
WINk,WIN,114,7.443946196169069E-05,7.321695039458493E-05,-0.016422896336017345,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,6
PAX Gold,PAXG,123,1918.595776715767,1911.7373310168246,-0.003574721565729022,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,19
PAX Gold,PAXG,123,1918.595776715767,1923.9535949968201,0.0027925727482964735,-1000000,0.8947368,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,2,19
PAX Gold,PAXG,123,1918.595776715767,1941.0190147790754,0.011687317534750497,-1000000,0.84210527,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,3,19
Marlin,POND,152,0.011482352560590197,0.01136051879127007,-0.010610523294528051,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,3,1,6
Enzyme,MLN,180,17.219278620916945,15.757843285121217,-0.08487204185316244,-1.8541361248579427,1,24,11/12/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,3,7,2
PAX Gold,PAXG,123,1918.595776715767,1917.4102057119703,-0.0006179368359843229,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,6
PAX Gold,PAXG,123,1918.595776715767,1915.269132324049,-0.0017338954000057916,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,2,6
PAX Gold,PAXG,123,1918.595776715767,1922.4900057287925,0.0020297287528130425,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,3,6
PAX Gold,PAXG,123,1918.595776715767,1925.2552398859327,0.003471008980101775,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,6,6
PAX Gold,PAXG,123,1918.595776715767,1919.2413633202825,0.00033648911998573894,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,7,6
PAX Gold,PAXG,123,1918.595776715767,1924.3410959287105,0.002994543865189936,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,8,6
PAX Gold,PAXG,123,1918.595776715767,1926.8782275156293,0.004316933718075955,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,10,6
PAX Gold,PAXG,123,1918.595776715767,1926.1702860973037,0.00394794436298751,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,11,6
PAX Gold,PAXG,123,1918.595776715767,1927.5641738855525,0.004674458934303294,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,12,6
PAX Gold,PAXG,123,1918.595776715767,1940.1689465040877,0.011244249596571887,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/26/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,14,6
Aavegotchi,GHST,167,0.8754882305952951,0.8708929068635782,-0.00524886979758965,-1000000,0.8181818,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,1,11
Ontology Gas,ONG,176,0.36186641777428874,0.36937400431344336,0.020746845162729066,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,4,2,6
Binance Coin,BNB,2,250.06154747583753,250.8815134210402,0.003279056510205436,-1000000,0.8,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,10
Chiliz,CHZ,59,0.08392256412512485,0.08095217713969702,-0.03539437833428338,-1.2237362147446131,1,24,11/12/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,5,12,2
Qtum,QTUM,80,3.184795863990146,3.7357094931517723,0.1729823990889643,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,15,4
MovieBloc,MBL,141,0.004400772689979841,0.004158436486683949,-0.05506673949501406,-1000000,0.8,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,2,5
Aavegotchi,GHST,167,0.8754882305952951,0.86066823441968,-0.016927693209008776,-1000000,0.85714287,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,5,1,7
PAX Gold,PAXG,123,1918.595776715767,1922.7208945681866,0.002150071371198825,-1.0991818197192975,1,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,6,3,2
PAX Gold,PAXG,123,1918.595776715767,1935.0073450270502,0.008553947897965486,-1.3184603281982368,1,24,11/12/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,6,4,2
Bitcoin Cash,BCH,18,237.6210100496655,237.23926175607656,-0.0016065426769675817,-1000000,0.8,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,8,1,25
iExec,RLC,151,1.341948299039529,1.7027380207604774,0.26885515781731373,0.22203925990442297,1,24,11/12/2023 12:00 PM,12:00:00,11/28/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,8,16,2
Ontology,ONT,99,0.23767591794379042,0.23157201369605412,-0.025681626899953125,-1.341517637207547,1,24,11/12/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,9,7,2
Verge,XVG,135,0.004193559423096186,0.004252207320462331,0.013985231029072676,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,10,11,4
Ontology Gas,ONG,176,0.36186641777428874,0.40103844953851014,0.10824997800335989,-0.7350915572711307,1,24,11/12/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,10,25,2
Ravencoin,RVN,66,0.01899587575932075,0.018328614702491235,-0.03512662776298214,-1.1700383684191475,1,24,11/12/2023 12:00 PM,12:00:00,12/1/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,19,2
Worldwide Asset eXchange,WAXP,79,0.06700842043059942,0.07508991286518032,0.12060413277389381,-0.025991009426759026,1,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,11,11,2
WINk,WIN,114,7.443946196169069E-05,7.365943163525867E-05,-0.010478720639241712,-1000000,0.8,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,11,2,5
WINk,WIN,114,7.443946196169069E-05,7.673041811281165E-05,0.030776097660404567,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,11,4,4
UTRUST,UTK,160,0.0710685313902,0.07090789159947551,-0.002260350503691999,-0.9657742546756148,1,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,3,2
UTRUST,UTK,160,0.0710685313902,0.06414437105916383,-0.0974293431366865,-0.036285699691010365,1,24,11/12/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,8,2
UMA,UMA,91,1.88582653750769,1.8395296386625104,-0.024549924356439212,-0.7122677849439405,1,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,11,2
Decred,DCR,75,14.968453785822458,16.003755360751093,0.06916556577869337,-0.6751398122308518,1,24,11/12/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,13,2
Verge,XVG,135,0.004193559423096186,0.004339700387588561,0.03484890751458014,-0.9347220104704929,1,24,11/12/2023 12:00 PM,12:00:00,11/26/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,14,2
Alchemy Pay,ACH,139,0.021271875699061516,0.021000299970205447,-0.012766891490817223,-0.969272714973747,1,24,11/12/2023 12:00 PM,12:00:00,11/26/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,14,2
Ontology Gas,ONG,176,0.36186641777428874,0.3316805513029465,-0.08341715337113831,-1.0935873039179675,1,24,11/12/2023 12:00 PM,12:00:00,11/26/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,14,2
Nervos Network,CKB,92,0.0036944300532473695,0.0040066015294676505,0.08449787158533018,-0.7181036100887773,1,24,11/12/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,15,2
Alchemy Pay,ACH,139,0.021271875699061516,0.021356270745520486,0.003967447330593954,-1.008460618102761,1,24,11/12/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,15,2
Ontology Gas,ONG,176,0.36186641777428874,0.3582748350031866,-0.009925161868273635,-1.0113381968970452,1,24,11/12/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,15,2
Qtum,QTUM,80,3.184795863990146,3.0354910361016803,-0.04688050169137237,-1.1594844339943329,1,24,11/12/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,17,2
XRP,XRP,5,0.6663284233350631,0.5516142191287304,-0.17215865358432825,-1.1458597801535586,1,24,11/12/2023 12:00 PM,12:00:00,11/30/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,18,2
Stellar,XLM,21,0.1258653229921422,0.11157785901035397,-0.1135139023373436,-1.099166168392226,1,24,11/12/2023 12:00 PM,12:00:00,12/2/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,20,2
Cardano,ADA,4,0.38689818827301575,0.38153991867568204,-0.013849301340105091,-1.0315054182770642,1,24,11/12/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,23,2
Ethereum Classic,ETC,30,20.11948152424657,19.614945934918584,-0.025076967749887435,-1.1114939739942271,1,24,11/12/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,24,2
Dash,DASH,63,33.40023153377053,34.88061354595083,0.0443225074857192,-0.9146513094063209,1,24,11/12/2023 12:00 PM,12:00:00,12/6/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,24,2
Waves,WAVES,61,2.2230671191254707,2.1804120545186128,-0.019187483922499915,-1.0179076684784432,1,24,11/12/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,25,2
Dash,DASH,63,33.40023153377053,33.114880562521435,-0.008543383028964402,-1.0174802120735928,1,24,11/12/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,25,2
Uniswap Protocol Token,UNI,13,5.389135661472264,5.374434858986227,-0.0027278590500393607,-1.0077385679113793,1,24,11/12/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,26,2
Qtum,QTUM,80,3.184795863990146,2.580647225378335,-0.18969775910688635,-1.5406249022504703,1,24,11/12/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,26,2
Ontology,ONT,99,0.23767591794379042,0.18619922462190722,-0.21658354690380233,-2.0097834094730818,1,24,11/12/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,26,2
Kyber Network Crystal v2,KNC,170,0.8929649865836691,0.7297276899062816,-0.18280369233950078,-1.8170886353744033,1,24,11/12/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,26,2
Ontology Gas,ONG,176,0.36186641777428874,0.28865019246126183,-0.20232942797884867,-1.2017882962544264,1,24,11/12/2023 12:00 PM,12:00:00,12/8/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,26,2
Celo,CELO,76,0.5808118234210358,0.48793001037094513,-0.15991722155896915,-3.0332142575573355,1,24,11/12/2023 12:00 PM,12:00:00,12/9/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,27,2
Ethereum Classic,ETC,30,20.11948152424657,18.50320262462601,-0.08033402340277684,-1.4710339822478617,1,24,11/12/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,28,2
Alpha Finance Lab,ALPHA,131,0.0907000482427,0.06765779620874701,-0.2540489501427311,-1.0407866126204057,1,24,11/12/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,28,2
StormX,STMX,154,0.009679503667621856,0.009593266064215084,-0.008909300142654897,-1.0416138597756384,1,24,11/12/2023 12:00 PM,12:00:00,12/10/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,28,2
Worldwide Asset eXchange,WAXP,79,0.06700842043059942,0.06748884682192495,0.007169642087341943,-0.9627695471378735,1,24,11/12/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,29,2
COTI,COTI,172,0.054368907030826544,0.05320487954891728,-0.021409801032955644,-1.032044645352267,1,24,11/12/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,29,2
Ontology Gas,ONG,176,0.36186641777428874,0.32768053842651285,-0.09447099169367812,-1.079626770959977,1,24,11/12/2023 12:00 PM,12:00:00,12/11/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,29,2
Ankr Network,ANKR,78,0.026730219783565944,0.025438858955421986,-0.04831089450816639,-1.1327178337949237,1,24,11/12/2023 12:00 PM,12:00:00,12/12/2023 12:00 PM,12:00:00,1,similiarDays,byGrowthAndAcceleration,12,30,2
EOS,EOS,40,0.7399485225957542,0.6586739214353049,-0.10983818289863778,-1.399811569145942,1,24,11/12/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,12,13,2
Ravencoin,RVN,66,0.01899587575932075,0.01895612400878144,-0.0020926516388594107,-1.0049630689829374,1,24,11/12/2023 12:00 PM,12:00:00,12/5/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,12,23,2
Verge,XVG,135,0.004193559423096186,0.004179501342799291,-0.003352302633287896,-0.9778789482648002,1,24,11/12/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,12,5,2
Bitcoin,BTC,0,37136.23945257153,36716.05597049738,-0.011314648124530424,-1000000,0.8181818,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,2,11
PAX Gold,PAXG,123,1918.595776715767,1918.7390412473687,7.467155580154206E-05,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,1,7
PAX Gold,PAXG,123,1918.595776715767,1902.939228672958,-0.008160420362026244,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,2,6
PAX Gold,PAXG,123,1918.595776715767,1918.0343581584405,-0.00029261951065462366,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,3,6
PAX Gold,PAXG,123,1918.595776715767,1903.2626087255799,-0.00799186997921697,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,4,6
PAX Gold,PAXG,123,1918.595776715767,1895.4704478874173,-0.01205325744432495,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,5,6
PAX Gold,PAXG,123,1918.595776715767,1891.6312595868005,-0.014054298177974767,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/18/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,6,6
PAX Gold,PAXG,123,1918.595776715767,1893.5337328916605,-0.013062701444598979,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/19/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,7,6
PAX Gold,PAXG,123,1918.595776715767,1888.935911755304,-0.0154591526367448,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/20/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,8,6
PAX Gold,PAXG,123,1918.595776715767,1896.1660094995998,-0.01169072062410259,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,9,6
PAX Gold,PAXG,123,1918.595776715767,1897.3749274727502,-0.011060615008411268,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/22/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,10,6
PAX Gold,PAXG,123,1918.595776715767,1902.364296699096,-0.008460083261757068,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,11,6
PAX Gold,PAXG,123,1918.595776715767,1911.6266814869393,-0.003632393708672299,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/24/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,12,6
Power Ledger,POWR,132,0.23633092140182613,0.22956697918907068,-0.028620639959571426,-1000000,0.8,24,11/12/2023 12:00 PM,12:00:00,12/7/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,13,25,5
Ontology Gas,ONG,176,0.36186641777428874,0.3576244964376166,-0.011722340422641753,-1.103627168086409,1,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,14,2,2
Ankr Network,ANKR,78,0.026730219783565944,0.025004905969388445,-0.06454544063413359,-1.4967512522507507,1,24,11/12/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,4,2
Ankr Network,ANKR,78,0.026730219783565944,0.02444435493426428,-0.08551612623503535,-1.1740143368806093,1,24,11/12/2023 12:00 PM,12:00:00,12/9/2023 12:00 PM,12:00:00,2,similiarDays,byGrowthAndAcceleration,15,27,2
PAX Gold,PAXG,123,1918.595776715767,1927.7109694456697,0.004750970913480312,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/13/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,1,6
PAX Gold,PAXG,123,1918.595776715767,1921.9174971308494,0.0017313289518277042,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/14/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,2,6
PAX Gold,PAXG,123,1918.595776715767,1925.1116270449058,0.003396155880366125,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/15/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,3,6
PAX Gold,PAXG,123,1918.595776715767,1929.7058842858212,0.005790749518417293,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/16/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,4,6
PAX Gold,PAXG,123,1918.595776715767,1895.500370385908,-0.012037661403275668,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/17/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,5,6
PAX Gold,PAXG,123,1918.595776715767,1900.4356730743475,-0.009465309921877219,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/21/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,9,6
PAX Gold,PAXG,123,1918.595776715767,1882.0542044658055,-0.019045998481510784,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/23/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,11,6
PAX Gold,PAXG,123,1918.595776715767,1879.5711144913525,-0.020340221060642816,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/25/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,13,6
PAX Gold,PAXG,123,1918.595776715767,1881.5016168041627,-0.01933401520100375,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/26/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,14,6
PAX Gold,PAXG,123,1918.595776715767,1879.943503769788,-0.020146126357133642,-1000000,1,24,11/12/2023 12:00 PM,12:00:00,11/27/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,15,6
PAX Gold,PAXG,123,1918.595776715767,1868.567851553276,-0.026075281604199252,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/28/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,16,6
PAX Gold,PAXG,123,1918.595776715767,1876.7606128358395,-0.02180509536591413,-1000000,0.8333333,24,11/12/2023 12:00 PM,12:00:00,11/29/2023 12:00 PM,12:00:00,2,similiarDays,byGrowth,15,17,6
